,href,name,id,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
253,https://api.spotify.com/v1/tracks/3Dah4SWoWwekrG4GShaHVP,From the Garden (feat. Lil Uzi Vert),3Dah4SWoWwekrG4GShaHVP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM'}, 'href': 'https://api.spotify.com/v1/artists/6aaMZ3fcfLv4tEbmY7bjRM', 'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'type': 'artist', 'uri': 'spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4O15NlyKLIASxsJ0PrXPfz'}, 'href': 'https://api.spotify.com/v1/artists/4O15NlyKLIASxsJ0PrXPfz', 'id': '4O15NlyKLIASxsJ0PrXPfz', 'name': 'Lil Uzi Vert', 'type': 'artist', 'uri': 'spotify:artist:4O15NlyKLIASxsJ0PrXPfz'}]",0.688,0.517,1,-10.374,1,0.125,0.632,0.000922,0.0887,0.679,141.287,audio_features,spotify:track:051zam2WDIKOLdu4XYpCaA,https://api.spotify.com/v1/tracks/051zam2WDIKOLdu4XYpCaA,https://api.spotify.com/v1/audio-analysis/051zam2WDIKOLdu4XYpCaA,186152,4
254,https://api.spotify.com/v1/tracks/6BiCjPFN5rM9JPy5eP5mCs,RIP Young,6BiCjPFN5rM9JPy5eP5mCs,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM'}, 'href': 'https://api.spotify.com/v1/artists/6aaMZ3fcfLv4tEbmY7bjRM', 'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'type': 'artist', 'uri': 'spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM'}]",0.5,0.515,7,-8.283,1,0.31,0.442,0.00018,0.0681,0.566,85.173,audio_features,spotify:track:2ns1kl3c5NMvGCt2xVMNlI,https://api.spotify.com/v1/tracks/2ns1kl3c5NMvGCt2xVMNlI,https://api.spotify.com/v1/audio-analysis/2ns1kl3c5NMvGCt2xVMNlI,200968,4
255,https://api.spotify.com/v1/tracks/051zam2WDIKOLdu4XYpCaA,Claymore (feat. Smino),051zam2WDIKOLdu4XYpCaA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM'}, 'href': 'https://api.spotify.com/v1/artists/6aaMZ3fcfLv4tEbmY7bjRM', 'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'type': 'artist', 'uri': 'spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1ybINI1qPiFbwDXamRtwxD'}, 'href': 'https://api.spotify.com/v1/artists/1ybINI1qPiFbwDXamRtwxD', 'id': '1ybINI1qPiFbwDXamRtwxD', 'name': 'Smino', 'type': 'artist', 'uri': 'spotify:artist:1ybINI1qPiFbwDXamRtwxD'}]",0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-06,0.795,0.413,79.635,audio_features,spotify:track:5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,4
256,https://api.spotify.com/v1/tracks/2ns1kl3c5NMvGCt2xVMNlI,Score (feat. SZA & 6LACK),2ns1kl3c5NMvGCt2xVMNlI,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM'}, 'href': 'https://api.spotify.com/v1/artists/6aaMZ3fcfLv4tEbmY7bjRM', 'id': '6aaMZ3fcfLv4tEbmY7bjRM', 'name': 'Isaiah Rashad', 'type': 'artist', 'uri': 'spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4IVAbR2w4JJNJDDRFP3E83'}, 'href': 'https://api.spotify.com/v1/artists/4IVAbR2w4JJNJDDRFP3E83', 'id': '4IVAbR2w4JJNJDDRFP3E83', 'name': '6LACK', 'type': 'artist', 'uri': 'spotify:artist:4IVAbR2w4JJNJDDRFP3E83'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP'}, 'href': 'https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP', 'id': '7tYKF4w9nC0nq9CsPZTHyP', 'name': 'SZA', 'type': 'artist', 'uri': 'spotify:artist:7tYKF4w9nC0nq9CsPZTHyP'}]",0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,audio_features,spotify:track:0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/tracks/0wEC0GNF74lAqrEFZJMl1m,https://api.spotify.com/v1/audio-analysis/0wEC0GNF74lAqrEFZJMl1m,179013,4
257,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,audio_features,spotify:track:1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/tracks/1hz7SRTGUNAtIQ46qiNv2p,https://api.spotify.com/v1/audio-analysis/1hz7SRTGUNAtIQ46qiNv2p,375387,4
258,https://api.spotify.com/v1/tracks/0wEC0GNF74lAqrEFZJMl1m,PUPPET,0wEC0GNF74lAqrEFZJMl1m,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.216,0.497,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,audio_features,spotify:track:5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,https://api.spotify.com/v1/audio-analysis/5TxRUOsGeWeRl3xOML59Ai,265480,3
259,https://api.spotify.com/v1/tracks/1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",1hz7SRTGUNAtIQ46qiNv2p,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.41,0.298,3,-11.796,1,0.0473,0.721,0,0.158,0.142,109.651,audio_features,spotify:track:7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/tracks/7Cu2COdH93MnuireuKNiS3,https://api.spotify.com/v1/audio-analysis/7Cu2COdH93MnuireuKNiS3,246972,3
260,https://api.spotify.com/v1/tracks/5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,5TxRUOsGeWeRl3xOML59Ai,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8LLVI7PbaPR0K2TGSxFF'}, 'href': 'https://api.spotify.com/v1/artists/4V8LLVI7PbaPR0K2TGSxFF', 'id': '4V8LLVI7PbaPR0K2TGSxFF', 'name': 'Tyler, The Creator', 'type': 'artist', 'uri': 'spotify:artist:4V8LLVI7PbaPR0K2TGSxFF'}]",0.378,0.679,2,-6.28,1,0.0408,0.013,0.000275,0.11,0.129,132.046,audio_features,spotify:track:1GfwrTKOzOxK2cfPcrMyuP,https://api.spotify.com/v1/tracks/1GfwrTKOzOxK2cfPcrMyuP,https://api.spotify.com/v1/audio-analysis/1GfwrTKOzOxK2cfPcrMyuP,303971,4
261,https://api.spotify.com/v1/tracks/7Cu2COdH93MnuireuKNiS3,Streetcar,7Cu2COdH93MnuireuKNiS3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA'}, 'href': 'https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA', 'id': '20wkVLutqVOYrc0kxFs7rA', 'name': 'Daniel Caesar', 'type': 'artist', 'uri': 'spotify:artist:20wkVLutqVOYrc0kxFs7rA'}]",0.489,0.57,1,-10.291,1,0.306,0.759,2.1e-06,0.179,0.584,185.516,audio_features,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,https://api.spotify.com/v1/tracks/2Gnsof1hvZzjE1xdLRpjtf,https://api.spotify.com/v1/audio-analysis/2Gnsof1hvZzjE1xdLRpjtf,272573,4
262,https://api.spotify.com/v1/tracks/1GfwrTKOzOxK2cfPcrMyuP,Show No Regret,1GfwrTKOzOxK2cfPcrMyuP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/20wkVLutqVOYrc0kxFs7rA'}, 'href': 'https://api.spotify.com/v1/artists/20wkVLutqVOYrc0kxFs7rA', 'id': '20wkVLutqVOYrc0kxFs7rA', 'name': 'Daniel Caesar', 'type': 'artist', 'uri': 'spotify:artist:20wkVLutqVOYrc0kxFs7rA'}]",0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,audio_features,spotify:track:124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,277387,4
263,https://api.spotify.com/v1/tracks/2Gnsof1hvZzjE1xdLRpjtf,Over My Dead Body,2Gnsof1hvZzjE1xdLRpjtf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,audio_features,spotify:track:6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,https://api.spotify.com/v1/audio-analysis/6LxSe8YmdPxy095Ux6znaQ,235987,4
264,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,Take Care,124NFj84ppZ5pAxTuVQYCQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H'}, 'href': 'https://api.spotify.com/v1/artists/5pKCCKE2ajJHZ9KAiaK11H', 'id': '5pKCCKE2ajJHZ9KAiaK11H', 'name': 'Rihanna', 'type': 'artist', 'uri': 'spotify:artist:5pKCCKE2ajJHZ9KAiaK11H'}]",0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5
265,https://api.spotify.com/v1/tracks/6LxSe8YmdPxy095Ux6znaQ,Headlines,6LxSe8YmdPxy095Ux6znaQ,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.495,0.351,3,-14.669,0,0.34,0.485,0,0.0967,0.271,134.369,audio_features,spotify:track:7t1lBIr3WIEtqQEOdZFMUf,https://api.spotify.com/v1/tracks/7t1lBIr3WIEtqQEOdZFMUf,https://api.spotify.com/v1/audio-analysis/7t1lBIr3WIEtqQEOdZFMUf,301960,4
266,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,Marvins Room,047fCsbO4NdmwCBn8pcUXl,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.766,0.442,1,-8.558,1,0.356,0.000107,6.12e-05,0.111,0.39,201.8,audio_features,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,https://api.spotify.com/v1/audio-analysis/4Kz4RdRCceaA9VgTqBhBfa,181573,4
267,https://api.spotify.com/v1/tracks/7t1lBIr3WIEtqQEOdZFMUf,Look What You've Done,7t1lBIr3WIEtqQEOdZFMUf,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,audio_features,spotify:track:0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,https://api.spotify.com/v1/audio-analysis/0TlLq3lA83rQOYtrqBqSct,238614,4
268,https://api.spotify.com/v1/tracks/4Kz4RdRCceaA9VgTqBhBfa,The Motto,4Kz4RdRCceaA9VgTqBhBfa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865'}, 'href': 'https://api.spotify.com/v1/artists/55Aa2cqylxrFIXC767Z865', 'id': '55Aa2cqylxrFIXC767Z865', 'name': 'Lil Wayne', 'type': 'artist', 'uri': 'spotify:artist:55Aa2cqylxrFIXC767Z865'}]",0.754,0.575,4,-8.393,0,0.0682,0.045,0.00131,0.276,0.491,86.009,audio_features,spotify:track:7rC5Pl8rQSX4myONQHYPBK,https://api.spotify.com/v1/tracks/7rC5Pl8rQSX4myONQHYPBK,https://api.spotify.com/v1/audio-analysis/7rC5Pl8rQSX4myONQHYPBK,205147,4
269,https://api.spotify.com/v1/tracks/0TlLq3lA83rQOYtrqBqSct,Nonstop,0TlLq3lA83rQOYtrqBqSct,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.812,0.506,5,-7.706,0,0.116,0.281,0,0.325,0.554,145.074,audio_features,spotify:track:7eYAHC0RbBF9eaqWzT34Aq,https://api.spotify.com/v1/tracks/7eYAHC0RbBF9eaqWzT34Aq,https://api.spotify.com/v1/audio-analysis/7eYAHC0RbBF9eaqWzT34Aq,237946,4
270,https://api.spotify.com/v1/tracks/7rC5Pl8rQSX4myONQHYPBK,Mob Ties,7rC5Pl8rQSX4myONQHYPBK,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.864,0.477,10,-5.786,1,0.224,0.201,0,0.182,0.5,86.46,audio_features,spotify:track:5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,https://api.spotify.com/v1/audio-analysis/5H4mXWKcicuLKDn4Jy0sK7,192932,4
271,https://api.spotify.com/v1/tracks/7eYAHC0RbBF9eaqWzT34Aq,Desires (with Future),7eYAHC0RbBF9eaqWzT34Aq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1RyvyyTE3xzB2ZywiAwp0i'}, 'href': 'https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i', 'id': '1RyvyyTE3xzB2ZywiAwp0i', 'name': 'Future', 'type': 'artist', 'uri': 'spotify:artist:1RyvyyTE3xzB2ZywiAwp0i'}]",0.787,0.477,6,-7.837,0,0.199,0.768,0,0.104,0.476,80.506,audio_features,spotify:track:0YkUwXxnTkeJBvt5upeEtP,https://api.spotify.com/v1/tracks/0YkUwXxnTkeJBvt5upeEtP,https://api.spotify.com/v1/audio-analysis/0YkUwXxnTkeJBvt5upeEtP,234783,4
272,https://api.spotify.com/v1/tracks/5H4mXWKcicuLKDn4Jy0sK7,Time Flies,5H4mXWKcicuLKDn4Jy0sK7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.543,0.766,0,-3.387,0,0.343,0.423,0,0.155,0.729,106.869,audio_features,spotify:track:05aZ9sAU1YXndHv0FMi9iW,https://api.spotify.com/v1/tracks/05aZ9sAU1YXndHv0FMi9iW,https://api.spotify.com/v1/audio-analysis/05aZ9sAU1YXndHv0FMi9iW,204805,3
273,https://api.spotify.com/v1/tracks/0YkUwXxnTkeJBvt5upeEtP,From Florida With Love,0YkUwXxnTkeJBvt5upeEtP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]",0.625,0.648,11,-5.887,1,0.117,0.105,0,0.712,0.342,129.065,audio_features,spotify:track:2QeQNF182V61Im0QpjdVta,https://api.spotify.com/v1/tracks/2QeQNF182V61Im0QpjdVta,https://api.spotify.com/v1/audio-analysis/2QeQNF182V61Im0QpjdVta,231827,4
274,https://api.spotify.com/v1/tracks/05aZ9sAU1YXndHv0FMi9iW,Demons (feat. Fivio Foreign & Sosa Geek),05aZ9sAU1YXndHv0FMi9iW,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/14CHVeJGrR5xgUGQFV5BVM'}, 'href': 'https://api.spotify.com/v1/artists/14CHVeJGrR5xgUGQFV5BVM', 'id': '14CHVeJGrR5xgUGQFV5BVM', 'name': 'Fivio Foreign', 'type': 'artist', 'uri': 'spotify:artist:14CHVeJGrR5xgUGQFV5BVM'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2UyyBkpzN5w3hzZBZGvRZb'}, 'href': 'https://api.spotify.com/v1/artists/2UyyBkpzN5w3hzZBZGvRZb', 'id': '2UyyBkpzN5w3hzZBZGvRZb', 'name': 'Sosa Geek', 'type': 'artist', 'uri': 'spotify:artist:2UyyBkpzN5w3hzZBZGvRZb'}]",0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.014,audio_features,spotify:track:2rMFawCg4BW65jzbwztXAV,https://api.spotify.com/v1/tracks/2rMFawCg4BW65jzbwztXAV,https://api.spotify.com/v1/audio-analysis/2rMFawCg4BW65jzbwztXAV,351253,4
275,https://api.spotify.com/v1/tracks/2QeQNF182V61Im0QpjdVta,Pornography,2QeQNF182V61Im0QpjdVta,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",0.402,0.527,9,-6.737,0,0.0917,0.113,8.48e-06,0.105,0.31,81.42,audio_features,spotify:track:51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,https://api.spotify.com/v1/audio-analysis/51EC3I1nQXpec4gDk0mQyP,339067,4
276,https://api.spotify.com/v1/tracks/2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo),2rMFawCg4BW65jzbwztXAV,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5'}, 'href': 'https://api.spotify.com/v1/artists/0VRj0yCOv2FXJNP47XQnx5', 'id': '0VRj0yCOv2FXJNP47XQnx5', 'name': 'Quavo', 'type': 'artist', 'uri': 'spotify:artist:0VRj0yCOv2FXJNP47XQnx5'}]",0.629,0.578,1,-4.704,1,0.0428,0.2,0,0.151,0.211,79.94,audio_features,spotify:track:2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/tracks/2dJ4rGtsOHOgvTQawsCRtg,https://api.spotify.com/v1/audio-analysis/2dJ4rGtsOHOgvTQawsCRtg,307000,4
277,https://api.spotify.com/v1/tracks/51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill),51EC3I1nQXpec4gDk0mQyP,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4dYQmk5ma04mZ1KJ9KkAQK'}, 'href': 'https://api.spotify.com/v1/artists/4dYQmk5ma04mZ1KJ9KkAQK', 'id': '4dYQmk5ma04mZ1KJ9KkAQK', 'name': 'Kacy Hill', 'type': 'artist', 'uri': 'spotify:artist:4dYQmk5ma04mZ1KJ9KkAQK'}]",0.714,0.527,1,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,audio_features,spotify:track:1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,262693,4
278,https://api.spotify.com/v1/tracks/2dJ4rGtsOHOgvTQawsCRtg,Pray 4 Love (feat. The Weeknd),2dJ4rGtsOHOgvTQawsCRtg,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}]",0.497,0.465,3,-8.529,0,0.158,0.392,2.52e-05,0.603,0.295,147.949,audio_features,spotify:track:0IabpxMpUV7waD7U4uDIMJ,https://api.spotify.com/v1/tracks/0IabpxMpUV7waD7U4uDIMJ,https://api.spotify.com/v1/audio-analysis/0IabpxMpUV7waD7U4uDIMJ,242507,4
279,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,Antidote,1wHZx0LgzFHyeIZkUydNXq,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY'}, 'href': 'https://api.spotify.com/v1/artists/0Y5tJX1MQlPlqiwlOH1tJY', 'id': '0Y5tJX1MQlPlqiwlOH1tJY', 'name': 'Travis Scott', 'type': 'artist', 'uri': 'spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY'}]",0.648,0.631,4,-5.662,0,0.104,0.38,0,0.12,0.142,105.989,audio_features,spotify:track:6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/tracks/6Yqmv7XJLCrQEauMbPGZSw,https://api.spotify.com/v1/audio-analysis/6Yqmv7XJLCrQEauMbPGZSw,349933,4
